[ 2012-10-07T14:28:59+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --START--
[ 2012-10-07T14:28:59+08:00 ] /xxx2/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.013733s ]
[ 2012-10-07T14:28:59+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.022713s ]
[ 2012-10-07T14:28:59+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) IndexAction.class.php 第 6 行.
[ 2012-10-07T14:29:00+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_catalog` [ RunTime:0.115379s ]
[ 2012-10-07T14:29:00+08:00 ] /xxx2/ | SQL: SELECT `id`,`f_cata` FROM `think_catalog` WHERE f_id=0 ORDER BY id asc  [ RunTime:0.011016s ]
[ 2012-10-07T14:29:00+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_link` [ RunTime:0.107805s ]
[ 2012-10-07T14:29:00+08:00 ] /xxx2/ | SQL: SELECT `id`,`addr`,`info` FROM `think_link` ORDER BY id desc  [ RunTime:0.017659s ]
[ 2012-10-07T14:29:00+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_tongzhi` [ RunTime:0.101151s ]
[ 2012-10-07T14:29:00+08:00 ] /xxx2/ | SQL: SELECT `id`,`title`,`content`,`name`,`dt` FROM `think_tongzhi` ORDER BY id desc  [ RunTime:0.002120s ]
[ 2012-10-07T14:29:00+08:00 ] /xxx2/ | NOTIC: [8] Undefined index: username functions.php 第 441 行.
[ 2012-10-07T14:29:00+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --START--
[ 2012-10-07T14:29:00+08:00 ] /xxx2/ | INFO: Run LocationTemplate Behavior [ RunTime:0.067408s ]
[ 2012-10-07T14:29:00+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.067516s ]
[ 2012-10-07T14:29:00+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --START--
[ 2012-10-07T14:29:00+08:00 ] /xxx2/ | INFO: Run ParseTemplate Behavior [ RunTime:0.111313s ]
[ 2012-10-07T14:29:00+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.111430s ]
[ 2012-10-07T14:29:00+08:00 ] /xxx2/ | INFO: Tag[ view_filter ] --START--
[ 2012-10-07T14:29:00+08:00 ] /xxx2/ | INFO: Run ContentReplace Behavior [ RunTime:0.000972s ]
[ 2012-10-07T14:29:00+08:00 ] /xxx2/ | INFO: Run TokenBuild Behavior [ RunTime:0.001015s ]
[ 2012-10-07T14:29:00+08:00 ] /xxx2/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000762s ]
[ 2012-10-07T14:29:00+08:00 ] /xxx2/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000946s ]
[ 2012-10-07T14:29:00+08:00 ] /xxx2/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.003891s ]
[ 2012-10-07T14:29:00+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) View.class.php 第 120 行.
[ 2012-10-07T14:29:00+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) View.class.php 第 121 行.
[ 2012-10-07T14:29:00+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) View.class.php 第 122 行.
[ 2012-10-07T14:29:00+08:00 ] /xxx2/ | INFO: Tag[ view_end ] --START--
[ 2012-10-07T14:29:00+08:00 ] /xxx2/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000896s ]
[ 2012-10-07T14:29:00+08:00 ] /xxx2/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000959s ]
[ 2012-10-07T16:17:08+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --START--
[ 2012-10-07T16:17:08+08:00 ] /xxx2/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000629s ]
[ 2012-10-07T16:17:08+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000732s ]
[ 2012-10-07T16:17:08+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) IndexAction.class.php 第 6 行.
[ 2012-10-07T16:17:08+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_catalog` [ RunTime:0.002184s ]
[ 2012-10-07T16:17:08+08:00 ] /xxx2/ | SQL: SELECT `id`,`f_cata` FROM `think_catalog` WHERE f_id=0 ORDER BY id asc  [ RunTime:0.000577s ]
[ 2012-10-07T16:17:08+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_link` [ RunTime:0.002255s ]
[ 2012-10-07T16:17:08+08:00 ] /xxx2/ | SQL: SELECT `id`,`addr`,`info` FROM `think_link` ORDER BY id desc  [ RunTime:0.000499s ]
[ 2012-10-07T16:17:08+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_tongzhi` [ RunTime:0.002463s ]
[ 2012-10-07T16:17:08+08:00 ] /xxx2/ | SQL: SELECT `id`,`title`,`content`,`name`,`dt` FROM `think_tongzhi` ORDER BY id desc  [ RunTime:0.000570s ]
