[ 2013-01-04T09:57:30+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --START--
[ 2013-01-04T09:57:30+08:00 ] /xxx2/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002222s ]
[ 2013-01-04T09:57:30+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.008915s ]
[ 2013-01-04T09:57:31+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) IndexAction.class.php 第 6 行.
[ 2013-01-04T09:57:31+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_catalog` [ RunTime:0.110185s ]
[ 2013-01-04T09:57:31+08:00 ] /xxx2/ | SQL: SELECT `id`,`f_cata` FROM `think_catalog` WHERE f_id=0 ORDER BY id asc  [ RunTime:0.009346s ]
[ 2013-01-04T09:57:31+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_link` [ RunTime:0.085995s ]
[ 2013-01-04T09:57:31+08:00 ] /xxx2/ | SQL: SELECT `id`,`addr`,`info` FROM `think_link` ORDER BY id desc  [ RunTime:0.017299s ]
[ 2013-01-04T09:57:31+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_tongzhi` [ RunTime:0.058204s ]
[ 2013-01-04T09:57:31+08:00 ] /xxx2/ | SQL: SELECT `id`,`title`,`content`,`name`,`dt` FROM `think_tongzhi` ORDER BY id desc  [ RunTime:0.001322s ]
[ 2013-01-04T09:57:31+08:00 ] /xxx2/ | NOTIC: [8] Undefined index: username functions.php 第 441 行.
[ 2013-01-04T09:57:31+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --START--
[ 2013-01-04T09:57:31+08:00 ] /xxx2/ | INFO: Run LocationTemplate Behavior [ RunTime:0.055873s ]
[ 2013-01-04T09:57:31+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.056000s ]
[ 2013-01-04T09:57:31+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --START--
[ 2013-01-04T09:57:31+08:00 ] /xxx2/ | INFO: Run ParseTemplate Behavior [ RunTime:0.072571s ]
