[ 2012-12-02T13:52:46+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --START--
[ 2012-12-02T13:52:46+08:00 ] /xxx2/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.051085s ]
[ 2012-12-02T13:52:46+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.090460s ]
[ 2012-12-02T13:52:46+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) IndexAction.class.php 第 6 行.
[ 2012-12-02T13:52:46+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_catalog` [ RunTime:0.123555s ]
[ 2012-12-02T13:52:46+08:00 ] /xxx2/ | SQL: SELECT `id`,`f_cata` FROM `think_catalog` WHERE f_id=0 ORDER BY id asc  [ RunTime:0.001419s ]
[ 2012-12-02T13:52:46+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_link` [ RunTime:0.132428s ]
[ 2012-12-02T13:52:47+08:00 ] /xxx2/ | SQL: SELECT `id`,`addr`,`info` FROM `think_link` ORDER BY id desc  [ RunTime:0.048667s ]
[ 2012-12-02T13:52:47+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_tongzhi` [ RunTime:0.129570s ]
[ 2012-12-02T13:52:47+08:00 ] /xxx2/ | SQL: SELECT `id`,`title`,`content`,`name`,`dt` FROM `think_tongzhi` ORDER BY id desc  [ RunTime:0.001626s ]
[ 2012-12-02T13:52:47+08:00 ] /xxx2/ | NOTIC: [8] Undefined index: username functions.php 第 441 行.
[ 2012-12-02T13:52:47+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --START--
[ 2012-12-02T13:52:47+08:00 ] /xxx2/ | INFO: Run LocationTemplate Behavior [ RunTime:0.095442s ]
[ 2012-12-02T13:52:47+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.095557s ]
