[ 2012-10-12T13:39:17+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --START--
[ 2012-10-12T13:39:17+08:00 ] /xxx2/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.013820s ]
[ 2012-10-12T13:39:17+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.023156s ]
[ 2012-10-12T13:39:17+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) IndexAction.class.php 第 6 行.
[ 2012-10-12T13:39:17+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_catalog` [ RunTime:0.057102s ]
[ 2012-10-12T13:39:17+08:00 ] /xxx2/ | SQL: SELECT `id`,`f_cata` FROM `think_catalog` WHERE f_id=0 ORDER BY id asc  [ RunTime:0.014238s ]
[ 2012-10-12T13:39:17+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_link` [ RunTime:0.084806s ]
[ 2012-10-12T13:39:17+08:00 ] /xxx2/ | SQL: SELECT `id`,`addr`,`info` FROM `think_link` ORDER BY id desc  [ RunTime:0.073508s ]
[ 2012-10-12T13:39:17+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_tongzhi` [ RunTime:0.069195s ]
[ 2012-10-12T13:39:17+08:00 ] /xxx2/ | SQL: SELECT `id`,`title`,`content`,`name`,`dt` FROM `think_tongzhi` ORDER BY id desc  [ RunTime:0.000588s ]
[ 2012-10-12T13:39:17+08:00 ] /xxx2/ | NOTIC: [8] Undefined index: username functions.php 第 441 行.
[ 2012-10-12T13:39:17+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --START--
[ 2012-10-12T13:39:17+08:00 ] /xxx2/ | INFO: Run LocationTemplate Behavior [ RunTime:0.056392s ]
[ 2012-10-12T13:39:17+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.056500s ]
[ 2012-10-12T13:39:17+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --START--
[ 2012-10-12T13:39:17+08:00 ] /xxx2/ | INFO: Run ParseTemplate Behavior [ RunTime:0.098786s ]
[ 2012-10-12T13:39:17+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.098902s ]
[ 2012-10-12T13:39:17+08:00 ] /xxx2/ | INFO: Tag[ view_filter ] --START--
[ 2012-10-12T13:39:17+08:00 ] /xxx2/ | INFO: Run ContentReplace Behavior [ RunTime:0.000892s ]
[ 2012-10-12T13:39:17+08:00 ] /xxx2/ | INFO: Run TokenBuild Behavior [ RunTime:0.001037s ]
[ 2012-10-12T13:39:17+08:00 ] /xxx2/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000693s ]
