[ 2012-10-05T00:11:08+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --START--
[ 2012-10-05T00:11:08+08:00 ] /xxx2/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000885s ]
[ 2012-10-05T00:11:08+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000989s ]
[ 2012-10-05T00:11:08+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) IndexAction.class.php 第 6 行.
[ 2012-10-05T00:11:08+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_catalog` [ RunTime:0.002612s ]
[ 2012-10-05T00:11:08+08:00 ] /xxx2/ | SQL: SELECT `id`,`f_cata` FROM `think_catalog` WHERE f_id=0  [ RunTime:0.000662s ]
[ 2012-10-05T00:11:08+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_link` [ RunTime:0.080259s ]
[ 2012-10-05T00:11:08+08:00 ] /xxx2/ | SQL: SELECT `id`,`addr`,`info` FROM `think_link`  [ RunTime:0.093750s ]
[ 2012-10-05T00:11:08+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_tongzhi` [ RunTime:0.058176s ]
[ 2012-10-05T00:11:08+08:00 ] /xxx2/ | SQL: SELECT `id`,`title`,`content`,`name`,`dt` FROM `think_tongzhi`  [ RunTime:0.000629s ]
[ 2012-10-05T00:11:08+08:00 ] /xxx2/ | NOTIC: [8] Undefined index: username functions.php 第 441 行.
[ 2012-10-05T00:11:08+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --START--
[ 2012-10-05T00:11:08+08:00 ] /xxx2/ | INFO: Run LocationTemplate Behavior [ RunTime:0.001104s ]
[ 2012-10-05T00:11:08+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.001177s ]
[ 2012-10-05T00:11:08+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --START--
[ 2012-10-05T00:11:08+08:00 ] /xxx2/ | INFO: Run ParseTemplate Behavior [ RunTime:0.013660s ]
[ 2012-10-05T00:11:08+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.013844s ]
[ 2012-10-05T00:11:08+08:00 ] /xxx2/ | INFO: Tag[ view_filter ] --START--
[ 2012-10-05T00:11:08+08:00 ] /xxx2/ | INFO: Run ContentReplace Behavior [ RunTime:0.000662s ]
[ 2012-10-05T00:11:08+08:00 ] /xxx2/ | INFO: Run TokenBuild Behavior [ RunTime:0.000756s ]
[ 2012-10-05T00:11:08+08:00 ] /xxx2/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000431s ]
[ 2012-10-05T00:11:08+08:00 ] /xxx2/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000634s ]
[ 2012-10-05T00:11:08+08:00 ] /xxx2/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.002675s ]
[ 2012-10-05T00:11:08+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) View.class.php 第 120 行.
