[ 2012-10-15T15:48:29+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --START--
[ 2012-10-15T15:48:30+08:00 ] /xxx2/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.013829s ]
[ 2012-10-15T15:48:30+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.022826s ]
[ 2012-10-15T15:48:30+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) IndexAction.class.php 第 6 行.
[ 2012-10-15T15:48:30+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_catalog` [ RunTime:0.310741s ]
[ 2012-10-15T15:48:30+08:00 ] /xxx2/ | SQL: SELECT `id`,`f_cata` FROM `think_catalog` WHERE f_id=0 ORDER BY id asc  [ RunTime:0.000607s ]
[ 2012-10-15T15:48:30+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_link` [ RunTime:0.081464s ]
[ 2012-10-15T15:48:30+08:00 ] /xxx2/ | SQL: SELECT `id`,`addr`,`info` FROM `think_link` ORDER BY id desc  [ RunTime:0.017934s ]
[ 2012-10-15T15:48:30+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_tongzhi` [ RunTime:0.058283s ]
[ 2012-10-15T15:48:30+08:00 ] /xxx2/ | SQL: SELECT `id`,`title`,`content`,`name`,`dt` FROM `think_tongzhi` ORDER BY id desc  [ RunTime:0.000723s ]
[ 2012-10-15T15:48:30+08:00 ] /xxx2/ | NOTIC: [8] Undefined index: username functions.php 第 441 行.
[ 2012-10-15T15:48:30+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --START--
[ 2012-10-15T15:48:30+08:00 ] /xxx2/ | INFO: Run LocationTemplate Behavior [ RunTime:0.056102s ]
[ 2012-10-15T15:48:30+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.056213s ]
[ 2012-10-15T15:48:30+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --START--
[ 2012-10-15T15:48:30+08:00 ] /xxx2/ | INFO: Run ParseTemplate Behavior [ RunTime:0.123363s ]
[ 2012-10-15T15:48:30+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.123479s ]
