[ 2012-12-25T15:22:54+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --START--
[ 2012-12-25T15:22:54+08:00 ] /xxx2/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.073954s ]
[ 2012-12-25T15:22:54+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.115774s ]
[ 2012-12-25T15:22:54+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) IndexAction.class.php 第 6 行.
[ 2012-12-25T15:22:56+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_catalog` [ RunTime:0.673441s ]
[ 2012-12-25T15:22:57+08:00 ] /xxx2/ | SQL: SELECT `id`,`f_cata` FROM `think_catalog` WHERE f_id=0 ORDER BY id asc  [ RunTime:0.595266s ]
[ 2012-12-25T15:22:57+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_link` [ RunTime:0.304562s ]
[ 2012-12-25T15:22:58+08:00 ] /xxx2/ | SQL: SELECT `id`,`addr`,`info` FROM `think_link` ORDER BY id desc  [ RunTime:0.150163s ]
[ 2012-12-25T15:22:58+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_tongzhi` [ RunTime:0.213642s ]
[ 2012-12-25T15:22:58+08:00 ] /xxx2/ | SQL: SELECT `id`,`title`,`content`,`name`,`dt` FROM `think_tongzhi` ORDER BY id desc  [ RunTime:0.001458s ]
[ 2012-12-25T15:22:58+08:00 ] /xxx2/ | NOTIC: [8] Undefined index: username functions.php 第 441 行.
[ 2012-12-25T15:22:58+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --START--
[ 2012-12-25T15:22:58+08:00 ] /xxx2/ | INFO: Run LocationTemplate Behavior [ RunTime:0.078060s ]
[ 2012-12-25T15:22:58+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.078168s ]
[ 2012-12-25T15:22:58+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --START--
[ 2012-12-25T15:22:58+08:00 ] /xxx2/ | NOTIC: [8] Undefined index: addr d046431aa157c89f3a1c30c426be003b.php 第 127 行.
[ 2012-12-25T15:22:58+08:00 ] /xxx2/ | NOTIC: [8] Undefined index: addr d046431aa157c89f3a1c30c426be003b.php 第 128 行.
[ 2012-12-25T15:22:58+08:00 ] /xxx2/ | NOTIC: [8] Undefined index: addr d046431aa157c89f3a1c30c426be003b.php 第 129 行.
[ 2012-12-25T15:22:58+08:00 ] /xxx2/ | INFO: Run ParseTemplate Behavior [ RunTime:0.373412s ]
[ 2012-12-25T15:22:58+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.373490s ]
[ 2012-12-25T15:22:58+08:00 ] /xxx2/ | INFO: Tag[ view_filter ] --START--
[ 2012-12-25T15:22:58+08:00 ] /xxx2/ | INFO: Run ContentReplace Behavior [ RunTime:0.010485s ]
[ 2012-12-25T15:22:58+08:00 ] /xxx2/ | INFO: Run TokenBuild Behavior [ RunTime:0.038309s ]
[ 2012-12-25T15:22:58+08:00 ] /xxx2/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.009751s ]
[ 2012-12-25T15:22:58+08:00 ] /xxx2/ | INFO: Run ShowRuntime Behavior [ RunTime:0.048422s ]
[ 2012-12-25T15:22:58+08:00 ] /xxx2/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.107301s ]
[ 2012-12-25T15:22:58+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) View.class.php 第 120 行.
[ 2012-12-25T15:22:58+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) View.class.php 第 121 行.
[ 2012-12-25T15:22:58+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) View.class.php 第 122 行.
[ 2012-12-25T15:22:58+08:00 ] /xxx2/ | INFO: Tag[ view_end ] --START--
[ 2012-12-25T15:22:58+08:00 ] /xxx2/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.010651s ]
[ 2012-12-25T15:22:58+08:00 ] /xxx2/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.010738s ]
[ 2012-12-25T15:25:15+08:00 ] /xxx2/index.php/Index/login | INFO: Tag[ route_check ] --START--
