[ 2012-11-02T10:22:47+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --START--
[ 2012-11-02T10:22:47+08:00 ] /xxx2/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.013895s ]
[ 2012-11-02T10:22:47+08:00 ] /xxx2/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.019860s ]
[ 2012-11-02T10:22:48+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) IndexAction.class.php 第 6 行.
[ 2012-11-02T10:22:48+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_catalog` [ RunTime:0.143343s ]
[ 2012-11-02T10:22:48+08:00 ] /xxx2/ | SQL: SELECT `id`,`f_cata` FROM `think_catalog` WHERE f_id=0 ORDER BY id asc  [ RunTime:0.020605s ]
[ 2012-11-02T10:22:48+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_link` [ RunTime:0.085329s ]
[ 2012-11-02T10:22:48+08:00 ] /xxx2/ | SQL: SELECT `id`,`addr`,`info` FROM `think_link` ORDER BY id desc  [ RunTime:0.018001s ]
[ 2012-11-02T10:22:48+08:00 ] /xxx2/ | SQL: SHOW COLUMNS FROM `think_tongzhi` [ RunTime:0.058396s ]
[ 2012-11-02T10:22:48+08:00 ] /xxx2/ | SQL: SELECT `id`,`title`,`content`,`name`,`dt` FROM `think_tongzhi` ORDER BY id desc  [ RunTime:0.002070s ]
[ 2012-11-02T10:22:48+08:00 ] /xxx2/ | NOTIC: [8] Undefined index: username functions.php 第 441 行.
[ 2012-11-02T10:22:48+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --START--
[ 2012-11-02T10:22:48+08:00 ] /xxx2/ | INFO: Run LocationTemplate Behavior [ RunTime:0.154473s ]
[ 2012-11-02T10:22:48+08:00 ] /xxx2/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.154575s ]
[ 2012-11-02T10:22:48+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --START--
[ 2012-11-02T10:22:48+08:00 ] /xxx2/ | INFO: Run ParseTemplate Behavior [ RunTime:0.096199s ]
[ 2012-11-02T10:22:48+08:00 ] /xxx2/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.096364s ]
[ 2012-11-02T10:22:48+08:00 ] /xxx2/ | INFO: Tag[ view_filter ] --START--
[ 2012-11-02T10:22:48+08:00 ] /xxx2/ | INFO: Run ContentReplace Behavior [ RunTime:0.001185s ]
[ 2012-11-02T10:22:48+08:00 ] /xxx2/ | INFO: Run TokenBuild Behavior [ RunTime:0.001059s ]
[ 2012-11-02T10:22:48+08:00 ] /xxx2/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000706s ]
[ 2012-11-02T10:22:48+08:00 ] /xxx2/ | INFO: Run ShowRuntime Behavior [ RunTime:0.000927s ]
[ 2012-11-02T10:22:48+08:00 ] /xxx2/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.004089s ]
[ 2012-11-02T10:22:48+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) View.class.php 第 120 行.
[ 2012-11-02T10:22:48+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) View.class.php 第 121 行.
[ 2012-11-02T10:22:48+08:00 ] /xxx2/ | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) View.class.php 第 122 行.
[ 2012-11-02T10:22:48+08:00 ] /xxx2/ | INFO: Tag[ view_end ] --START--
[ 2012-11-02T10:22:48+08:00 ] /xxx2/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.000903s ]
[ 2012-11-02T10:22:48+08:00 ] /xxx2/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.000968s ]
[ 2012-11-02T10:22:53+08:00 ] /xxx2/index.php/Index/login | INFO: Tag[ route_check ] --START--
[ 2012-11-02T10:22:53+08:00 ] /xxx2/index.php/Index/login | INFO: Run CheckRoute Behavior [ RunTime:0.054566s ]
[ 2012-11-02T10:22:53+08:00 ] /xxx2/index.php/Index/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.054689s ]
[ 2012-11-02T10:22:53+08:00 ] /xxx2/index.php/Index/login | INFO: Tag[ app_begin ] --START--
[ 2012-11-02T10:22:53+08:00 ] /xxx2/index.php/Index/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000656s ]
[ 2012-11-02T10:22:53+08:00 ] /xxx2/index.php/Index/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000722s ]
[ 2012-11-02T10:22:53+08:00 ] /xxx2/index.php/Index/login | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) IndexAction.class.php 第 66 行.
[ 2012-11-02T10:22:53+08:00 ] /xxx2/index.php/Index/login | SQL: SHOW COLUMNS FROM `think_login` [ RunTime:0.062692s ]
[ 2012-11-02T10:22:53+08:00 ] /xxx2/index.php/Index/login | SQL: SELECT * FROM `think_login` WHERE username='admin' and pwd='21232f297a57a5a743894a0e4a801fc3' LIMIT 1   [ RunTime:0.095296s ]
[ 2012-11-02T10:22:53+08:00 ] /xxx2/index.php/Index/login | SQL: SHOW COLUMNS FROM `think_teacher` [ RunTime:0.120287s ]
[ 2012-11-02T10:22:53+08:00 ] /xxx2/index.php/Index/login | SQL: SELECT * FROM `think_teacher` WHERE username='admin' and pwd='admin' LIMIT 1   [ RunTime:0.000423s ]
[ 2012-11-02T10:22:53+08:00 ] /xxx2/index.php/Index/login | NOTIC: [8] Undefined index: logins IndexAction.class.php 第 90 行.
[ 2012-11-02T10:22:53+08:00 ] /xxx2/index.php/Index/login | SQL: UPDATE `think_login` SET `id`='1',`username`='admin',`pwd`='admin',`name`='朱全银',`phone`=null,`qq`=null WHERE username='admin' [ RunTime:0.013196s ]
[ 2012-11-02T10:22:53+08:00 ] /xxx2/index.php/Index/login | NOTIC: [8] Use of undefined constant username - assumed 'username' IndexAction.class.php 第 92 行.
[ 2012-11-02T10:22:53+08:00 ] /xxx2/index.php/Index/login | NOTIC: [8] Use of undefined constant shenfen - assumed 'shenfen' IndexAction.class.php 第 93 行.
[ 2012-11-02T10:22:53+08:00 ] /xxx2/index.php/Index/login | INFO: Tag[ view_template ] --START--
[ 2012-11-02T10:22:53+08:00 ] /xxx2/index.php/Index/login | INFO: Run LocationTemplate Behavior [ RunTime:0.021292s ]
[ 2012-11-02T10:22:53+08:00 ] /xxx2/index.php/Index/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.021403s ]
[ 2012-11-02T10:22:53+08:00 ] /xxx2/index.php/Index/login | INFO: Tag[ view_parse ] --START--
[ 2012-11-02T10:22:53+08:00 ] /xxx2/index.php/Index/login | INFO: Run ParseTemplate Behavior [ RunTime:0.009797s ]
[ 2012-11-02T10:22:53+08:00 ] /xxx2/index.php/Index/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.009902s ]
[ 2012-11-02T10:22:53+08:00 ] /xxx2/index.php/Index/login | INFO: Tag[ view_filter ] --START--
[ 2012-11-02T10:22:53+08:00 ] /xxx2/index.php/Index/login | INFO: Run ContentReplace Behavior [ RunTime:0.000526s ]
[ 2012-11-02T10:22:53+08:00 ] /xxx2/index.php/Index/login | INFO: Run TokenBuild Behavior [ RunTime:0.000383s ]
[ 2012-11-02T10:22:53+08:00 ] /xxx2/index.php/Index/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000248s ]
[ 2012-11-02T10:22:53+08:00 ] /xxx2/index.php/Index/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000489s ]
[ 2012-11-02T10:22:53+08:00 ] /xxx2/index.php/Index/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001820s ]
[ 2012-11-02T10:22:53+08:00 ] /xxx2/index.php/Index/login | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) View.class.php 第 120 行.
[ 2012-11-02T10:22:53+08:00 ] /xxx2/index.php/Index/login | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) View.class.php 第 121 行.
[ 2012-11-02T10:22:53+08:00 ] /xxx2/index.php/Index/login | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\XAMPP\xampp\htdocs\xxx2\home\Lib\Action\IndexAction.class.php:1) View.class.php 第 122 行.
[ 2012-11-02T10:22:53+08:00 ] /xxx2/index.php/Index/login | INFO: Tag[ view_end ] --START--
[ 2012-11-02T10:22:53+08:00 ] /xxx2/index.php/Index/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.000464s ]
[ 2012-11-02T10:22:53+08:00 ] /xxx2/index.php/Index/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.000524s ]
[ 2012-11-02T10:22:54+08:00 ] /xxx2/index.php/Show/index | INFO: Tag[ route_check ] --START--
